url,ans,author,avatar,date,descrip,platform,points,source,title,type,...
https://vp.fact.qq.com/article?id=ac8c937fd2f8edae657b808ad23c18c3,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/68403bef712d44eb8d0f455d4de53ccf/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<p>较真团队1月29日下午三点进行了验证，知网论文下载目前仍然收费。</p>
<img src=""http://p.qpic.cn/jiaozhen/0/513d12c095e448318f649db7266927c3/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p>网友发的29号下午4点多的消费记录，确实扣了钱。</p>
<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/f5f31a93893e4ff6b89f23a3ca534e85/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/eeb8a7f9c5b542a79fbfc53f7830294c/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p>网友自行验证，论文下载不免费。</p>",腾讯新闻旗下专业事实查证平台,https://jiaozhen-70111.picnjc.qpic.cn/6267333493084ccfafe8682b4fdd066e?imageView2/2/w/300/h/300,2020-01-29,1月29日上午有消息称：正值春节假期，又遭新型肺炎肆虐，中国知网今天起免费开放，不管是本科生，研究生，博士生还是各个行业的研究人员，都可以免费下载论文。,腾讯较真,"<li><span class=""point_num"">1</span>根据中国知网的官方消息，中国知网免费开放的是一个叫做“okms汇智”的协作平台。并未提及会免费开放整个论文库。</li>
                <li><span class=""point_num"">2</span>较真团队1月29日下午三点在知网进行了验证，无法免费下载论文。</li>","较真团队,腾讯新闻旗下专业事实查证平台",1月29日知网可以免费下载论文,谣言,{}
https://vp.fact.qq.com/article?id=41f145173dc164749b715747fa779cd4,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/08307f1b5d68450ba1863f5d7af8d320/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<p>武汉市商务局紧急声明。</p>",武汉市人民政府工作部门,https://jiaozhen-70111.picnjc.qpic.cn/mUbgvF5MXg8jDCxk4iNkAd?imageView2/2/w/300/h/300,2020-02-04,请问有网传消息三天后武汉所有超市、药店关门，是否属实？,腾讯较真,<li>2月4日17:58，武汉市商务局发布紧急声明称：网传的“三天后超市关门”消息，纯属谣言。全市商超企业将坚持正常营业。 </li>,"武汉市商务局,武汉市人民政府工作部门",三天后武汉所有超市、药店关门,谣言,{}
https://vp.fact.qq.com/article?id=59e32d372be4ed73ff3da7b4b60bc046,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/605c8952e3027fd7413debc8865e5729/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<p>  图为1月30日清晨Lipkin教授到广州白云机场送别钟南山院士</p>
<p/>",中共北京市委机关报,https:https://p.qpic.cn/jiaozhen/0/63ddc20b85e2921e529fd0240bdbe6b7/0?imageView2/2/w/300/h/300,2020-02-04,最近网传钟南山院士在机场迎接吉利德公司老总，因为这个公司的抗癌药物瑞德西韦治好了中国武汉去美国的35岁患者。中美已经签订合同购买这个公司抗病毒的瑞德西韦进口协议。,腾讯较真,"<li><span class=""point_num"">1</span>网传图片为钟南山院士与W. Ian Lipkin教授合影。W. Ian Lipkin并非吉利德公司老总，而是蓝迪国际智库公共卫生与健康领域专家组成员，哥伦比亚大学传染病学、神经病理与细胞生物学教授，是美国著名的病毒学家。1月29日，W. Ian Lipkin教授到访中国，因1月30日早上钟南山院士需到北京讨论全国疫情的防治策略，两人在前往机场的路程中洽谈。钟南山院士听取了Lipkin教授对新型冠状病毒感染肺炎的防治意见。 </li>
                <li><span class=""point_num"">2</span>瑞德西韦在美国治愈1位患者属于个案报道，有关吉利德公司的瑞德西韦在国内应用于新型冠状病毒感染肺炎的治疗，目前正由中日友好医院曹彬教授团队进行临床试验，疗效仍待观察。</li>","北京日报,中共北京市委机关报",钟南山院士在机场亲自迎接吉利德公司老总,谣言,{}
https://vp.fact.qq.com/article?id=7b962367fdc55a96e6e94d0d2822ae82,<p/>,中共湖北省委机关报,https://jiaozhen-70111.picnjc.qpic.cn/r6bcUNrKAsLbVQHGxuJqPX?imageView2/2/w/300/h/300,2020-02-04,今天有消息在网上和朋友圈流传称，周边部队开始集结，各连锁酒店全部被政府征用，如果10号疫情不好转，解放军进城全面接管， 每天的菜解放军按你家人口按需配给送你家里，封户。,腾讯较真,<li>湖北日报全媒记者先后向湖北省军区、空降兵驻卾部队、武警湖北总队等多方核实，此消息系谣言，请大家勿信勿传。 </li>,"湖北日报,中共湖北省委机关报",周边部队开始集结10号疫情不好转，解放军接管武汉,谣言,{}
https://vp.fact.qq.com/article?id=06fa8c78e1e32e12d46a4d8f6a2bc325,"<p>使用酒精时，不要往空气中喷，也不要随便往自己身上喷。</p>
<p>首先，酒精喷到空气中是无效的。酒精雾化之后，会慢慢挥发，最后成为一个个分子飘散在空气中，这个时候的酒精就不再是优良的消毒剂了，浓度太低了。</p>
<p>如果多喷一些，不仅不可行，反而还是极度危险的做法。酒精是一种易燃易爆品，气化之后，虽然浓度不及液体的酒精溶液，但是因为它和空气接触更充分了，燃烧起来也会更容易一些。酒精蒸发之后形成的气体，密度大约是空气的1.5倍，和二氧化碳相仿，这就意味着，它可以长时间漂浮在空气中，只需要3.5%左右的浓度，就有可能发生爆燃。所以，如果直接往空气中喷酒精，局部浓度刚好处于可以爆燃的范围，一旦碰到高温物体、电火花或点燃的香烟，就会发生不幸。酒精导致的火灾在生产和生活中都极为常见，多数时候都不是因为操作者不知道酒精会被点着，而是因为侥幸心理，胡乱操作。</p>
<p>所以，特别需要注意的是，用酒精消毒，一定要哪里需要喷哪里，而不是图省事，到处都喷。喷的量太大，酒精逐渐挥发，同样会有火灾隐患。</p>
<p>另外，酒精也不适合喷到身上，因为皮肤会快速吸收酒精，容易造成过敏等问题。</p>
<p>如果不在疫区，家中没必要用酒精消毒，只要针对特定的物品就可以。若是身处疫区，在正常的居家环境中，除了与外界容易接触到的位置，如门窗、外套、鞋帽等等，也需要留意一些管道，特别是一些老小区。如果手头的酒精还有富余，可以早晚对一些通风口以及水管的观察口（一般就是查水表的位置）各进行一次消杀。对于下水道，建议用84进行消杀，因为这些位置含水量大，酒精消杀非常依赖于浓度，水的存在会降低浓度，导致其失效。</p>",清华大学化学博士,https://jiaozhen-70111.picnjc.qpic.cn/ohn1zA9ZdyhbWydzEWPavj?imageView2/2/w/300/h/300,2020-02-04,望各位周知，很重要！乙醇闪点12.78°C，火灾危险性属于甲类，75%乙醇消毒液闪点大约在22°C，火灾危险性还是属于甲类，因此在使用75%乙醇进行消毒过程中，室内禁止喷洒式消毒方式，应采取擦拭方法进行消毒且在消毒过程中避免撒漏，空气中浓度不等超过3%以防止火灾发生，保持室内通风。室外采取喷洒式消毒方式必须禁止明火，防止局部喷洒浓度过大，遇明火发生燃烧风险。不光明火，如果喷洒浓度达到3%，衣服静电就能爆炸。请不要往身上喷洒酒精，吸烟人群远离酒精，家家都买了酒精不等于家家都会正确使用，使用不当，极易引发高层大火，请大家好千万小心。不要往身上喷酒精！不要往身上喷酒精！屋里也不要怕喷！屋里也不要喷!屋里也不要喷！,腾讯较真,"<li><span class=""point_num"">1</span>首先酒精喷到空气中是无效的。酒精雾化之后，会慢慢挥发，最后成为一个个分子飘散在空气中，这个时候酒精就不再是优良的消毒剂了，浓度太低。</li>
                <li><span class=""point_num"">2</span>其次，多喷一些极度危险。酒精是一种易燃易爆品，气化之后，虽然浓度不及液体的酒精溶液，但因为它和空气接触更充分了，燃烧起来也会更容易一些。酒精蒸发之后形成的气体，密度大约是空气的1.5倍，和二氧化碳相仿，这意味着它可以长时间漂浮在空气中，只需要3.5%左右的浓度，就可能发生爆燃。所以，如果直接往空气中喷酒精，局部浓度刚好处于可以爆燃的范围，一旦碰到高温物体、电火花或点燃的香烟，就会发生不幸。酒精也不适合喷到身上，因为皮肤会快速吸收酒精，容易造成过敏等问题。</li>","孙亚飞,清华大学化学博士",使用酒精消毒，别往空气中喷，也别随便往自己身上喷,确实如此,{}
https://vp.fact.qq.com/article?id=bc77ff424d43d8d01fc99daaafba1901,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/20b273ee0b65452a8db040fd8af9307d/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>",腾讯新闻旗下专业事实查证平台,https://jiaozhen-70111.picnjc.qpic.cn/ubcajceYNhXWsZVhe4phSp?imageView2/2/w/300/h/300,2020-02-04,最近一段着火的视频，画面打着一行字，说楼上的烟头扔下来，导致楼下在酒精消毒的着火，这个视频是真的吗？——来自较真用户@冷暖自知的提问。,腾讯较真,<li>据@武汉消防通报，2月3日11时46分长风路团结佳兴园3栋1单元4楼发生警情，支队作战指挥中心立即调派长丰消防救援站指战员赶赴现场处置。现场为28层居民楼4楼阳台杂物起火，11时54分明火被扑灭，经检查无危险后返回。火灾未造成人员伤亡，起火原因同步调查中。从目前调查情况看，该起事故并非网传在家使用酒精消毒造成！</li>,"较真团队,腾讯新闻旗下专业事实查证平台",楼上扔烟头，楼下正在酒精消毒，导致火灾,谣言,{}
https://vp.fact.qq.com/article?id=c5ffa22df8e1f01bd9e8a0f778168310,"<h2/>
<img src=""http://p.qpic.cn/jiaozhen/0/36f03e5e4f6044a8b36739d2143bd5e6/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>
<h2>蚊子</h2>
<p>蚊子会传播不少病毒，包括乙型脑炎病毒、登革病毒、黄热病病毒、西尼罗病毒、寨卡病毒等。在蚊子叮咬时，这些病毒通过蚊子的唾液，进入到人体血液中使人生病。</p>
<p>目前已知的是，新型冠状病毒主要是通过空气传播和接触传播。目前还未发现蚊子传播新型冠状病毒的证据。</p>
<p>此外，与新型冠状病毒是“近亲”的SARS和MERS病毒，在之前的流行中，也并未发现蚊子可以通过蚊子叮咬传播的证据。</p>
<h2>苍蝇</h2>
<p>目前在一些确诊患者的粪便中检测发现病毒核酸阳性，而苍蝇腿上的细小刚毛有吸附作用。苍蝇会携带病毒并传染给人吗？</p>
<p>首先，粪便中发现病毒核酸并不意味着病毒一定会通过粪口途径传播。在患者的粪便中检测核酸阳性意味着，新型冠状病毒已经在消化道上皮细胞处增殖并能通过肠道随粪便排出。而粪口途径传播是指，病毒能够抵抗住消化道复杂的酸碱环境及消化酶的各种破坏作用，然后依然可以感染机体。</p>
<p>苍蝇主要还是通过粪口途径传播，目前尚无证据证实苍蝇会传播新型冠状病毒。</p>",腾讯旗下专业医学科普平台,https://jiaozhen-70111.picnjc.qpic.cn/iXUDPgDmi4cBCW8gC6cqZ7?imageView2/2/w/300/h/300,2020-02-04,有证据认为新冠病毒可以通过蚊虫叮咬、苍蝇传播，这是真的吗？,腾讯较真,"<li><span class=""point_num"">1</span>目前已知的是，新型冠状病毒主要是通过空气传播和接触传播。目前还未发现蚊子传播新型冠状病毒的证据。</li>
                <li><span class=""point_num"">2</span>苍蝇主要还是通过粪口途径传播，目前尚无证据证实苍蝇会传播新型冠状病毒。</li>","腾讯医典,腾讯旗下专业医学科普平台",有证据认为蚊子苍蝇可以传播新型冠状病毒,谣言,{}
https://vp.fact.qq.com/article?id=482964cb2f75a048323dfbec8e3bad57,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/77d57174172d9a77683a74f7ef4cbdb6/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<h2><strong>1. 感染者粪便里能查出病毒的核酸，但是目前还不知道粪便里的病毒是否具有感染能力</strong></h2>
<p>1月31日，根据《新英格兰医学杂志》的报道，美国第一例新型肺炎患者的粪便中，检查出新型冠状病毒 [1]。在此之后，国内深圳、武汉的医院也相继表示，在所进行检查的部分患者的粪便中，也检出过病毒。</p>
<p>但是，检出病毒，并不等于粪便里的病毒还有活性。</p>
<p>只需要有一段病毒的核酸存在于粪便中，病毒核酸检查就会显示阳性结果。所以，并不知道查到的是活病毒，还是病毒的尸体。</p>
<p>患者粪便内有病毒是可以肯定的，但是这病毒是否有感染能力？这还是一个不确定的事。</p>
<p>既然不确定，为什么会有专家呼吁要注意避免“粪口传递”病毒呢？</p>
<p>因为同一家族的SARS病毒，不但在患者的粪便里检出，而且有研究发现粪便中的病毒在4天之后仍有感染能力[2]。根据世界卫生组织的报告，如果是腹泻的患者，粪便的酸碱性会偏中性一些，SARS的存活时间也会更长一些。</p>
<p>不仅如此，研究还发现，即便已经康复的“非典”患者，还有部分人（12%）粪便中仍能检出病毒核酸[3]。</p>
<p>由于新冠病毒和SARS病毒的同源性，两种病毒在粪便中的表现很有可能相似，在如今疫情比较严重的时候，专家就会提醒“粪口传递”这样的一种传染途径。</p>
<p><strong>2. 如果粪便里有病毒，怎样有效预防？</strong></p>
<p>一般来说，如果一种病菌通过“粪口传递”，那最有可能发生的情况是有病菌的粪便污染了蔬菜和食物，而在污染过的食物没有完全煮熟的情况下，病菌有着感染能力，病从口入，进入肠道后就感染人了。</p>
<p>蔬菜和食物是怎么被污染的呢？可能是有粪便病菌的污水浇灌了蔬菜，也可能是携带病菌的人在如厕之后，没有洗干净手，接触了食物，通过食物传递给了其他人。</p>
<p>1988年上海暴发了甲型肝炎，就是一个典型的“粪口传递”，因为有甲肝病毒的粪便污染了毛蚶生活的水域，而上海人食用毛蚶之前只是用开水泡一下，甲肝病毒就随着半生不熟的毛蚶进入食用者口中了。</p>
<p>所以，如果要防止“粪口传递”，只要做到避免食用没有煮熟的食物，注意个人卫生，饭前便后仔细洗手，就可以把风险减少到最低。</p>
<h2><strong>3. 为什么出现“病毒通过下水道传播”的说法？</strong></h2>
<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/83569d102059618444300a9298da62f2/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<p>2003年的“非典”，香港死亡了299人，其中42人都住在一个叫做淘大花园的小区。在这42人中，有一半的人都住在E座，其余的分布在小区中的其他14栋楼内。离E座比较近的楼，感染病毒的患者也相对多一点。</p>
<p>调查发现，一个有腹泻症状的病毒携带者，到淘大花园E座探访，因为腹泻使用了洗手间，把有病毒的粪便冲入了马桶。</p>
<p>事后的一个猜测是：因为粪便进入污水管，而管道是联通的，如果洗手间地漏所连接的“U”形管密封性不够，病毒就可以通过管道扩散到其他房间。</p>
<p>这种可能性有没有？有；但是可能性有多大呢？其实很小，事后也无法证实这种可能性的存在。</p>
<p>当时提出了这种可能性，是因为无法解释小区里距离比较远的楼座，虽然与源患者接触的可能性趋近于零，也还是被感染了。但是，如果这种“下水道传染”的可能性很大的话，其他小区也会同样发生，淘大花园也就不可能“一枝独秀”了。</p>
<p>实际上，看似毫无交集的病例，其实也可能有多种未察觉因素，把这些患者串联起来。在今年的新冠感染中，天津有三个病例，都在同一个商场工作，但是他们工作的场所有一定距离，互相也不认识，没有明显的交集。后来才发现，有另外一个确诊病例，曾去过这个商场购物，而且就在那一天，其中一个商场工作人员有发烧的症状。所以，这个顾客就在购物的几个小时之内，不但自己染上了病毒，还把病毒传给了商场里其他地方的人。</p>
<p>所以，当年SARS病毒在淘大花园虽然有通过下水道传染的可能性，但是患者通过使用电梯等公用设施传染的可能性更大。不干净的手把病毒留在电梯按键上，就可以传给同一座楼的居民；而送外卖的、互相串门的，也会把病毒传到其他楼。淘大花园患者群的特殊性，可能并不是下水道，而可能是这个原始患者是个超级病人，所携带的病毒传染力非常强。</p>
<h2><strong>4. 怎样面对一种可能发生，但可能性很低的风险？</strong></h2>
<p>从确诊病例的数字看，如今是武汉感染新冠病毒的可能性比较高，每一万人中就有五人感染。在其他城市，感染的比列远远低于这个数。</p>
<p>但是，对感染的恐惧，可以笼罩了每一个人。因为有恐惧，人就会失去理智，也就会有疯狂的行为。</p>
<p>因为担心飞沫传染，所有口罩都被买光。</p>
<p>因为担心接触传染，所有手套都被买光。</p>
<p>听说双黄连能抗病毒，所有双黄连都被买光。</p>
<p>如今听说粪便里有病毒，可能84消毒液和洁厕灵都要被买光了。</p>
<p>需要提醒的是，84消毒液是以次氯酸钠为主的高效<strong>消毒</strong>剂，需要加水稀释后才能使用，而且使用后要开窗通风一段时间，防止刺激性气体对人体造成伤害。更重要的是，84消毒液和洁厕灵不能一起使用，否则会产生大量氯气，造成氯气中毒。</p>
<p>可以这么说，下水道污染导致感染的风险微乎其微，但是如果把84消毒液和洁厕灵一起疯狂消毒，使用者受到氯气伤害的可能性绝对大；如果因此去医院，会有很大的可能性接触并感染病毒。</p>
<p>同样，如果去商店里抢购双黄连，也会从高密度的人群传染上新冠病毒或者其他感冒病毒。</p>
<p>所以，如果我们过分关注某种风险，有可能把这种风险放大，同时可能忽视其他实际上更大的风险。</p>
<p>那怎样对待“下水道传播”的风险呢？如果你已经能做到饭前便后洗手，洗手方式也正确，同时没有混用生熟食品的容器、砧板，那你不但可以预防新冠病毒感染，也可以预防其他很多的致病性微生物感染。</p>
<p>在此基础上，如果使用冲水马桶，那请在冲水的时候把盖板放下，防止排泄物中的病菌被水流冲击而溅入空气中，可以更有效地防止病毒传播。</p>
<p>做到这些，可以认为你减少传染的努力，已经打败了95%的人。你可以把余下的时间，用来思考如何享受生活了。</p>
<p>我们所面对的，不只有病毒的感染，也有日常的生活。 </p>",宾夕法尼亚大学医学院病理及实验医药系研究副教授,https:https://p.qpic.cn/jiaozhen/0/4b45fb5c3b7d9dbae5093b0efcb1388a/0?imageView2/2/w/300/h/300,2020-02-04,新型冠状病毒核酸在患者的粪便中被检测到，病毒能通过下水道传播感染。,腾讯较真,"<li><span class=""point_num"">1</span>新冠肺炎患者的粪便中确实查到了病毒核酸，但是病毒是否还有感染力，以及在粪便中存活时间有多长，尚待证实。</li>
                <li><span class=""point_num"">2</span>如果我们过分关注某种风险，就有可能把这种风险放大，同时可能忽视其他实际上更大的风险。所以下水道传播病毒的风险可能存在，但不需要过度恐慌。如果你已经能做到饭前便后洗手，洗手方式也正确，同时没有混用生熟食品的容器、砧板，那你不但可以预防新冠病毒感染，也可以预防其他很多的致病性微生物感染。在此基础上，如果使用冲水马桶，那请在冲水的时候把盖板放下，防止排泄物中的病菌被水流冲击而溅入空气中，可以更有效地防止病毒传播。</li>","一节生姜,宾夕法尼亚大学医学院病理及实验医药系研究副教授",下水道有传染新型冠状病毒风险,尚无定论,{}
https://vp.fact.qq.com/article?id=29be2c22e40852be113311a9fb82b77f,"<p> </p>
<img src=""http://p.qpic.cn/jiaozhen/0/bf32100b0b285ce500014a164f946301/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<p>1月31日，根据《新英格兰医学杂志》的报道，美国第一例新型肺炎患者的粪便中，检查出新型冠状病毒 [1]。在此之后，国内深圳、武汉的医院也相继表示，在所进行检查的部分患者的粪便中，也检出过病毒。</p>
<p>但是，检出病毒，并不等于粪便里的病毒还有活性。</p>
<p>只需要有一段病毒的核酸存在于粪便中，病毒核酸检查就会显示阳性结果。所以，并不知道查到的是活病毒，还是病毒的尸体。</p>
<p>患者粪便内有病毒是可以肯定的，但是这病毒是否有感染能力？这还是一个不确定的事。</p>
<p>既然不确定，为什么会有专家呼吁要注意避免“粪口传递”病毒呢？</p>
<p>因为同一家族的SARS病毒，不但在患者的粪便里检出，而且有研究发现粪便中的病毒在4天之后仍有感染能力[2]。根据世界卫生组织的报告，如果是腹泻的患者，粪便的酸碱性会偏中性一些，SARS的存活时间也会更长一些。</p>
<p>不仅如此，研究还发现，即便已经康复的“非典”患者，还有部分人（12%）粪便中仍能检出病毒核酸[3]。</p>
<p>由于新冠病毒和SARS病毒的同源性，两种病毒在粪便中的表现很有可能相似，在如今疫情比较严重的时候，专家就会提醒“粪口传递”这样的一种传染途径。</p>
<p><strong>2. 如果粪便里有病毒，怎样有效预防？</strong></p>
<p>一般来说，如果一种病菌通过“粪口传递”，那最有可能发生的情况是有病菌的粪便污染了蔬菜和食物，而在污染过的食物没有完全煮熟的情况下，病菌有着感染能力，病从口入，进入肠道后就感染人了。</p>
<p>蔬菜和食物是怎么被污染的呢？可能是有粪便病菌的污水浇灌了蔬菜，也可能是携带病菌的人在如厕之后，没有洗干净手，接触了食物，通过食物传递给了其他人。</p>
<p>1988年上海暴发了甲型肝炎，就是一个典型的“粪口传递”，因为有甲肝病毒的粪便污染了毛蚶生活的水域，而上海人食用毛蚶之前只是用开水泡一下，甲肝病毒就随着半生不熟的毛蚶进入食用者口中了。</p>
<p>所以，如果要防止“粪口传递”，只要做到避免食用没有煮熟的食物，注意个人卫生，饭前便后仔细洗手，就可以把风险减少到最低。</p>
<p><strong>3. 为什么出现“病毒通过下水道传播”的说法？</strong></p>
<img src=""http://p.qpic.cn/jiaozhen/0/78072c89f2b6d8cd22733e1159e3f109/0"" alt=""undefined"" style=""float:none;height: ;width: ""/>
<p>2003年的“非典”，香港死亡了299人，其中42人都住在一个叫做淘大花园的小区。在这42人中，有一半的人都住在E座，其余的分布在小区中的其他14栋楼内。离E座比较近的楼，感染病毒的患者也相对多一点。</p>
<p>调查发现，一个有腹泻症状的病毒携带者，到淘大花园E座探访，因为腹泻使用了洗手间，把有病毒的粪便冲入了马桶。</p>
<p>事后的一个猜测是：因为粪便进入污水管，而管道是联通的，如果洗手间地漏所连接的“U”形管密封性不够，病毒就可以通过管道扩散到其他房间。</p>
<p>这种可能性有没有？有；但是可能性有多大呢？其实很小，事后也无法证实这种可能性的存在。</p>
<p>当时提出了这种可能性，是因为无法解释小区里距离比较远的楼座，虽然与源患者接触的可能性趋近于零，也还是被感染了。但是，如果这种“下水道传染”的可能性很大的话，其他小区也会同样发生，淘大花园也就不可能“一枝独秀”了。</p>
<p>实际上，看似毫无交集的病例，其实也可能有多种未察觉因素，把这些患者串联起来。在今年的新冠感染中，天津有三个病例，都在同一个商场工作，但是他们工作的场所有一定距离，互相也不认识，没有明显的交集。后来才发现，有另外一个确诊病例，曾去过这个商场购物，而且就在那一天，其中一个商场工作人员有发烧的症状。所以，这个顾客就在购物的几个小时之内，不但自己染上了病毒，还把病毒传给了商场里其他地方的人。</p>
<p>所以，当年SARS病毒在淘大花园虽然有通过下水道传染的可能性，但是患者通过使用电梯等公用设施传染的可能性更大。不干净的手把病毒留在电梯按键上，就可以传给同一座楼的居民；而送外卖的、互相串门的，也会把病毒传到其他楼。淘大花园患者群的特殊性，可能并不是下水道，而可能是这个原始患者是个超级病人，所携带的病毒传染力非常强。</p>
<p> </p>
<p><strong>4. 怎样面对一种可能发生，但可能性很低的风险？</strong></p>
<p>从确诊病例的数字看，如今是武汉感染新冠病毒的可能性比较高，每一万人中就有五人感染。在其他城市，感染的比列远远低于这个数。</p>
<p>但是，对感染的恐惧，可以笼罩了每一个人。因为有恐惧，人就会失去理智，也就会有疯狂的行为。</p>
<p>因为担心飞沫传染，所有口罩都被买光。</p>
<p>因为担心接触传染，所有手套都被买光。</p>
<p>听说双黄连能抗病毒，所有双黄连都被买光。</p>
<p>如今听说粪便里有病毒，可能84消毒液和洁厕灵都要被买光了。</p>
<p>需要提醒的是，84消毒液是以次氯酸钠为主的高效<strong>消毒</strong>剂，需要加水稀释后才能使用，而且使用后要开窗通风一段时间，防止刺激性气体对人体造成伤害。更重要的是，84消毒液和洁厕灵不能一起使用，否则会产生大量氯气，造成氯气中毒。</p>
<p>可以这么说，下水道污染导致感染的风险微乎其微，但是如果把84消毒液和洁厕灵一起疯狂消毒，使用者受到氯气伤害的可能性绝对大；如果因此去医院，会有很大的可能性接触并感染病毒。</p>
<p>同样，如果去商店里抢购双黄连，也会从高密度的人群传染上新冠病毒或者其他感冒病毒。</p>
<p>所以，如果我们过分关注某种风险，有可能把这种风险放大，同时可能忽视其他实际上更大的风险。</p>
<p>那怎样对待“下水道传播”的风险呢？如果你已经能做到饭前便后洗手，洗手方式也正确，同时没有混用生熟食品的容器、砧板，那你不但可以预防新冠病毒感染，也可以预防其他很多的致病性微生物感染。</p>
<p>在此基础上，如果使用冲水马桶，那请在冲水的时候把盖板放下，防止排泄物中的病菌被水流冲击而溅入空气中，可以更有效地防止病毒传播。</p>
<p>做到这些，可以认为你减少传染的努力，已经打败了95%的人。你可以把余下的时间，用来思考如何享受生活了。</p>
<p>我们所面对的，不只有病毒的感染，也有日常的生活。 </p>",宾夕法尼亚大学医学院病理及实验医药系研究副教授,https:https://p.qpic.cn/jiaozhen/0/e8ac54844f18ef269e95057d6ed68bef/0?imageView2/2/w/300/h/300,2020-02-04,2003年的“非典”，香港死亡了299人，其中42人都住在一个叫做淘大花园的小区。在这42人中，有一半的人都住在E座，其余的分布在小区中的其他14栋楼内。调查发现，一个有腹泻症状的病毒携带者，到淘大花园E座探访，因为腹泻使用了洗手间，把有病毒的粪便冲入了马桶。粪便进入污水管，而管道是联通的，因为洗手间地漏所连接的“U”形管密封性不够，病毒就可以通过管道扩散到其他房间。,腾讯较真,"<li><span class=""point_num"">1</span>“下水道传播病毒”只是事后的一个猜测。这种可能性有，但是很小，事后也无法证实。当时提出这种可能性是因为无法解释小区里距离比较远的楼座，虽然与源患者接触的可能性趋近于零，也还是被感染了。但如果这种“下水道传染”的可能性很大的话，其他小区也会同样发生，淘大花园也就不可能“一枝独秀”了。</li>
                <li><span class=""point_num"">2</span>虽然SARS病毒在淘大花园虽然有通过下水道传染的可能性，但患者通过使用电梯等公用设施传染的可能性更大。不干净的手把病毒留在电梯按键上，就可以传给同一座楼的居民；而送外卖的、互相串门的，也会把病毒传到其他楼。淘大花园患者群的特殊性，可能并不是下水道，而可能是这个原始患者是个超级病人，所携带的病毒传染力非常强。</li>","一节生姜,宾夕法尼亚大学医学院病理及实验医药系研究副教授",03年香港淘大花园42人感染非典因下水道传播病毒,尚无定论,{}
https://vp.fact.qq.com/article?id=f0b756d05e5c67f88cc062c127461abc,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/b551bc08899740519ffeec68f2497aaa/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>",腾讯旗下专业医学科普平台,https://jiaozhen-70111.picnjc.qpic.cn/mncY8ccuamxW4sCrtE5ZH4?imageView2/2/w/300/h/300,2020-02-04,有人说，只要口罩接水不渗水就能抵抗新型肺炎病毒的传播是真的吗？——来自较真用户@白鬼院的提问。,腾讯较真,"<li><span class=""point_num"">1</span>非N95或外科口罩，即便不渗水，也不能抵抗新型肺炎病毒的传播。本次新型冠状病毒主要通过飞沫传播，其飞沫大小远超过 0.3 微米，通常就是直径大于 5 微米的颗粒物，要防住这种病毒，对口罩的颗粒过滤效率（PFE）是有要求的。因此，目前针对新型冠状病毒，推荐普通民众佩戴外科口罩，医务人员佩戴N95。其余类型的口罩，即便不渗水，也无法起到很好的保护作用。</li>
                <li><span class=""point_num"">2</span>反过来，N95或外科口罩一旦湿透，就必须更换。因为水分子在成为液态后分子之间的间距明显减小，引力加大，相当于把口罩的屏障打穿了，病毒就容易进入。</li>","腾讯医典,腾讯旗下专业医学科普平台",口罩接水不渗水，说明能抵抗新型冠状病毒肺炎,谣言,{}
