url,ans,date,descrip,pic_url,points,source,title,top,type,platform
https://www.toutiao.com/i6788725572336878092,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日，一则关于“柳北片区菜市场下周起要全部封停”的信息在柳州市民的微信朋友圈中疯传。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>1月31日晚上，记者联系了柳北区最大的菜市场——胜利商贸城负责人。该负责人表示，为了防控新型冠状病毒感染感染肺炎疫情，胜利商贸城按照政府部门的规定，采取了多样化举措，并要求活禽行商户签署承诺书。据介绍，胜利商贸城计划2月3日对活禽行休市一天，集中做消毒工作。但是其他片区仍正常营业。</li></ul><ul class=""bullet1""><li>2月1日，柳北区委宣传部微信公众号发布消息，称柳北片区菜市场要全封为谣言。</li></ul><p><strong>辟谣来源：</strong>南国今报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788548563795182087/"" target=""_blank"">柳北区菜市场下周起全部封停系谣言</a></p>",2020-02-02,网传消息：近日，一则关于“柳北片区菜市场下周起要全部封停”的信息在柳州市民的微信朋友圈中疯传。,https://p3.pstatp.com/list/dfic-imagehandler/9fedee45-0938-48c2-87f2-b820aa0cc11f,<li>1月31日晚上，记者联系了柳北区最大的菜市场——胜利商贸城负责人。该负责人表示，为了防控新型冠状病毒感染感染肺炎疫情，胜利商贸城按照政府部门的规定，采取了多样化举措，并要求活禽行商户签署承诺书。据介绍，胜利商贸城计划2月3日对活禽行休市一天，集中做消毒工作。但是其他片区仍正常营业。</li>,,柳北区菜市场要被封,0,谣言,今日头条
https://www.toutiao.com/i6788423564983796235,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：湖北黄冈实行市区人口出行管控措施，每户家庭每两天可指派 1 名家庭成员上街采购生活物资，其他人员除生病就医、疫情防控工作需要、在商超和药店上班外，不得外出。</p></blockquote><p><strong>鉴定结果：属实</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>黄冈市新型冠状病毒感染的肺炎疫情防控工作指挥部2月1日下发紧急通知，严格控制市区居民出行。每户家庭每两天可指派 1 名家庭成员上街采购生活物资，其他人员除生病就医、疫情防控工作需要、在商超和药店上班外，不得外出。</li></ul><p><strong>辟谣来源：</strong>闪电新闻</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788375984765665804/"" target=""_blank"">湖北黄冈：实行市区人口出行管控措施</a></p>",2020-02-01,网传消息：湖北黄冈实行市区人口出行管控措施，每户家庭每两天可指派 1 名家庭成员上街采购生活物资，其他人员除生病就医、疫情防控工作需要、在商超和药店上班外，不得外出。,https://p3.pstatp.com/list/dfic-imagehandler/64df4930-6c4e-4027-952d-0012140b7940,<li>黄冈市新型冠状病毒感染的肺炎疫情防控工作指挥部2月1日下发紧急通知，严格控制市区居民出行。每户家庭每两天可指派 1 名家庭成员上街采购生活物资，其他人员除生病就医、疫情防控工作需要、在商超和药店上班外，不得外出。</li>,闪电新闻,湖北黄冈：实行市区人口出行管控措施,0,属实,今日头条
https://www.toutiao.com/i6788384394320019980,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：中医院有护士被新冠病毒感染，该病即将在中医院全面爆发。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>宿迁市中医院对此发表声明：近日，网络流传中医院有护士被新冠病毒感染，该病即将在中医院全面爆发的音频，经核实属于外地音频。宿迁市中医院一直严格做好每个流程的防控，从入院预检分诊到发热门诊筛查，再到专家诊断，从个人防护到环境每天多次消毒，每一环节都严格把控，至今没有一例感染或者疑似病例发生！</li></ul><p><strong>辟谣来源：</strong>速新闻<strong> </strong></p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788287829966324231/"" target=""_blank"">网传“中医院护士被感染”！宿迁市中医院发表声明</a></p>",2020-02-01,网传消息：中医院有护士被新冠病毒感染，该病即将在中医院全面爆发。,https://p3.pstatp.com/list/dfic-imagehandler/c46cd0fb-1b9a-4428-a69f-bcaf30323554,<li>宿迁市中医院对此发表声明：近日，网络流传中医院有护士被新冠病毒感染，该病即将在中医院全面爆发的音频，经核实属于外地音频。宿迁市中医院一直严格做好每个流程的防控，从入院预检分诊到发热门诊筛查，再到专家诊断，从个人防护到环境每天多次消毒，每一环节都严格把控，至今没有一例感染或者疑似病例发生！</li>,速新闻,宿迁市中医院有护士被感染,0,谣言,今日头条
https://www.toutiao.com/i6788701101685211661,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：1月31日下午，青岛市北区胶东路一栋居民楼突然发生火灾，烧穿了屋顶的火苗窜起3米多高。网上有传闻称，是男主人在家喷洒酒精消毒，遇到女主人在家使用明火，将房屋引燃</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><br/></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/bf57bfc5fee940bab482e70c6620eb9b"" img_width=""640"" img_height=""367"" alt=""谣言：青岛夫妻在家喷洒酒精消毒引燃自家房屋"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">谣言截图</p></div><p><strong>权威解读：</strong></p><ul class=""""><li>经查，起火房屋无人员居住，起火物质为室内纸壳及建筑垃圾，过火面积约70平方米，无人员伤亡。值得注意的是，消防指战员在现场并没收到喷洒酒精相关情况的反映。目前，起火原因正在调查中。</li><li>液体酒精属于危化品中的易燃液体，它的生产、销售、存储、运输，国家制定了严格的法律法规。居民家中有人员居住，且缺少防护设备，易燃的酒精是不允许存放在居民家中的。呼吁大家千万不要在家中存放液体酒精，避免引发消防安全事故。</li></ul><p><strong>辟谣来源：</strong>青岛新闻网</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788413446380585486/"" target=""_blank"">青岛夫妻在家喷洒酒精消毒引燃自家房屋，不实</a></p>",2020-02-02,网传消息：1月31日下午，青岛市北区胶东路一栋居民楼突然发生火灾，烧穿了屋顶的火苗窜起3米多高。网上有传闻称，是男主人在家喷洒酒精消毒，遇到女主人在家使用明火，将房屋引燃,https://p3.pstatp.com/list/dfic-imagehandler/fe620771-8b93-4791-8bd5-0c4926f51cea,<li>经查，起火房屋无人员居住，起火物质为室内纸壳及建筑垃圾，过火面积约70平方米，无人员伤亡。值得注意的是，消防指战员在现场并没收到喷洒酒精相关情况的反映。目前，起火原因正在调查中。</li><li>液体酒精属于危化品中的易燃液体，它的生产、销售、存储、运输，国家制定了严格的法律法规。居民家中有人员居住，且缺少防护设备，易燃的酒精是不允许存放在居民家中的。呼吁大家千万不要在家中存放液体酒精，避免引发消防安全事故。</li>,权威解读：,青岛夫妻在家喷洒酒精消毒引燃自家房屋,0,谣言,今日头条
https://www.toutiao.com/i6788701924498604548,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：2月1日，在安溪乃至其他地方突然盛传：蓬莱清水岩清水祖师“乩童”派药方，可以防治新型肺炎</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><br/></p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/5c5cb0d4742646848ab3fe51644b1a26"" img_width=""640"" img_height=""539"" alt=""谣言：“清水祖师‘乩童’派药方”可防治新型肺炎"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">官方辟谣图片</p></div><p><strong>权威解读：</strong></p><ul class=""""><li>安溪清水岩寺严正声明：清水祖师“乩童”派药方纯属谣传，敬请广大民众不要轻信！</li></ul><p><strong>辟谣来源：</strong>福建辟谣</p><p><strong>相关链接：</strong><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788620798681678349/"" target=""_blank"">“清水祖师‘乩童’派药方”纯属谣传</a></p>",2020-02-02,网传消息：2月1日，在安溪乃至其他地方突然盛传：蓬莱清水岩清水祖师“乩童”派药方，可以防治新型肺炎,https://p3.pstatp.com/list/dfic-imagehandler/e426c0f9-2c82-4ec3-a36d-233901a385e0,<li>安溪清水岩寺严正声明：清水祖师“乩童”派药方纯属谣传，敬请广大民众不要轻信！</li>,权威解读：,“清水祖师‘乩童’派药方”可防治新型肺炎,0,谣言,今日头条
https://www.toutiao.com/i6788457978455392780,"<blockquote class=""article-blockquote-first""><p>网传消息：2月1日，一张《人民日报》数字报的截图在网络上流传。其内容为一篇“暂免武汉红十字会救灾物资管理”的新闻稿。稿件中称，中央决定暂时停止武汉红十字会接收，存放和派发获赠物资工作，对近日出现的物资分配不均等引发社会普遍关注的重要问题予以深入调查。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><br/></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/7d414148a45443a3b5d930844bd00bbd"" img_width=""800"" img_height=""616"" alt=""谣言：暂免武汉红十字会救灾物资管理"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">谣言截图</p></div><p><strong>权威解读：</strong></p><ul class=""""><li>查阅截图中所示的《人民日报》2020年02月01日03版，并无该条新闻。当日03版截图如下：</li></ul><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/8f1f9e5012de4c8790b99e77178e9d50"" img_width=""434"" img_height=""604"" alt=""谣言：暂免武汉红十字会救灾物资管理"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">人民日报当日版面</p></div><p><br/></p><p><strong>辟谣来源：</strong>荔枝新闻</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788448437965685251/"" target=""_blank"">网传“暂免武汉红十字会救灾物资管理”为不实信息</a></p>",2020-02-02,网传消息：2月1日，一张《人民日报》数字报的截图在网络上流传。其内容为一篇“暂免武汉红十字会救灾物资管理”的新闻稿。稿件中称，中央决定暂时停止武汉红十字会接收，存放和派发获赠物资工作，对近日出现的物资分配不均等引发社会普遍关注的重要问题予以深入调查。,https://p3.pstatp.com/list/pgc-image/7d414148a45443a3b5d930844bd00bbd,<li>查阅截图中所示的《人民日报》2020年02月01日03版，并无该条新闻。当日03版截图如下：</li>,权威解读：,暂免武汉红十字会救灾物资管理,0,谣言,今日头条
https://www.toutiao.com/i6788699621150425603,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：深圳确诊患者粪便中检测出病毒RNA阳性</p></blockquote><p><strong>鉴定结果：属实</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>2月1日，深圳市第三人民医院透露，该院肝病研究所研究发现，在某些新型冠状病毒感染的肺炎确诊患者的粪便中检测出2019-nCoV核酸（新型冠状病毒）阳性，很有可能提示粪便中有活病毒存在。</li><li>据第三人民医院研究人员表示，目前研究人员正在做进一步分离病毒的研究。提醒广大市民，戴口罩的同时，要勤洗手，注意个人卫生。</li></ul><p><strong>辟谣来源：</strong>环球时报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788487165916480011/"" target=""_blank"">重大发现！深圳确诊患者粪便中检测出病毒RNA阳性</a></p>",2020-02-02,网传消息：深圳确诊患者粪便中检测出病毒RNA阳性,https://p3.pstatp.com/list/dfic-imagehandler/912586bc-0368-46be-a93b-d430805e46a6,<li>2月1日，深圳市第三人民医院透露，该院肝病研究所研究发现，在某些新型冠状病毒感染的肺炎确诊患者的粪便中检测出2019-nCoV核酸（新型冠状病毒）阳性，很有可能提示粪便中有活病毒存在。</li><li>据第三人民医院研究人员表示，目前研究人员正在做进一步分离病毒的研究。提醒广大市民，戴口罩的同时，要勤洗手，注意个人卫生。</li>,环球时报,深圳确诊患者粪便中检测出病毒RNA阳性,0,属实,今日头条
https://www.toutiao.com/i6788452355651142151,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：疫情防控期间停止影视剧拍摄</p></blockquote><p><strong>鉴定结果：属实</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>2月1日，中国影视制片微信公众号发布了《关于新冠疫情期间停止影视剧拍摄工作的通知》，表示，疫情防控期间，所有影视制片公司、影视剧组及影视演员，应按照国家有关规定，暂停影视剧拍摄工作。</li></ul><p><strong>辟谣来源：</strong>每日经济新闻</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788404028154905100/"" target=""_blank"">疫情期间停止所有影视剧拍摄</a></p>",2020-02-02,网传消息：疫情防控期间停止影视剧拍摄,https://p3.pstatp.com/list/dfic-imagehandler/3a3940dc-6791-4851-84a2-e0c27b87bffe,<li>2月1日，中国影视制片微信公众号发布了《关于新冠疫情期间停止影视剧拍摄工作的通知》，表示，疫情防控期间，所有影视制片公司、影视剧组及影视演员，应按照国家有关规定，暂停影视剧拍摄工作。</li>,每日经济新闻,疫情防控期间停止影视剧拍摄,0,属实,今日头条
https://www.toutiao.com/i6788704794304315916,"<blockquote class=""article-blockquote-first""><p>网传消息：印度科学家近日发表论文，称武汉新冠病毒序列中发现来自艾滋病毒的蛋白质序列，这在自然条件下发生的机率几乎为0。从此得出“武汉新冠是人工改造的病毒”。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/336dc7e5a4bb494988310c61a48be61f"" img_width=""717"" img_height=""653"" alt=""谣言：印度论文证实武汉新冠病毒是人工改造"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">谣言截图</p><div class=""pgc-img-handler""><div class=""pgc-img-button editorImage fix-ios""><section/></div><div class=""pgc-img-button setImageCover fix-ios""><section/></div><div class=""pgc-img-button deleteImage fix-ios""><section/></div></div><div class=""pgc-img-border pgc-img-border-ios""/></div><p><br/></p><p><strong>权威解读：</strong></p><ul><li>有印度科学家在BioRxiv上发表文章，称新型冠状病毒插入了了其他冠状病毒没有的4个HIV-1病毒基因片段，基于这种情况难以在自然界中生成，由此暗指新型冠状病毒可能是人工设计出来的。</li><li>该论文未经同行审评。</li><li>多数专家认为：论文暗示2019-nCoV冠状病毒含有HIV-1病毒的成分，应该以怀疑态度对待。</li><li>冠状病毒是RNA病毒，这是一种非常容易出现基因突变的病毒。制造生化武器，没有人会选择用RNA病毒来制造生化武器。</li></ul><p><strong>辟谣来源：白衣山猫（外科副主任医师）</strong></p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" href=""https://www.toutiao.com/a6788688606924898820"" target=""_blank"">新型冠状病毒并非人工设计</a></p><hr/><p><strong>延伸阅读：</strong></p><p>这两天，很多人已经看到过几个印度人发布在在BioRxiv上的文章《Uncanny similarity of unique inserts in the 2019-nCoV spike protein to HIV-1 gp120 and Gag》，文章有中译本，也有原文。</p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/6a437cbaf05d45aca9fcb6007013b065"" img_width=""1068"" img_height=""1385"" alt=""谣言：印度论文证实武汉新冠病毒是人工改造"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">印度论文的开头部分</p><div class=""pgc-img-handler""><div class=""pgc-img-button editorImage fix-ios""><section/></div><div class=""pgc-img-button setImageCover fix-ios""><section/></div><div class=""pgc-img-button deleteImage fix-ios""><section/></div></div><div class=""pgc-img-border pgc-img-border-ios""/></div><p>这篇文章说，新型冠状病毒插入了了其他冠状病毒没有的4个HIV-1病毒基因片段。由此推论新型冠状病毒为人造病毒可能性大于自然进化可能性。由此暗指新型冠状病毒可能是人工设计出来的。</p><p>今天很多人来问白衣山猫，这个论文的内容是不是科学。</p><p>我找到了原文，认真读了一遍。</p><p>这个病毒学的文章比较枯燥，非行内人士比较难懂，因此，我就不放原文了，大家知道结论就好了。</p><p><strong>论文未经同行审评</strong></p><p>首先，这个论文，不是正式出版的正式发表的论文，而是学术著作预印本。</p><p>学术著作预印本（preprint）是指将尚未经过同行审评、正式出版之前的初稿保存并公开在预印本典藏库（repository）上，例如ACS的ChemRxiv, OSF Preprints, PeerJ Prints, bioRxiv 或是 arXiv。</p><p>大家知道，学术文章是要经过同行审评，也就是同行挑刺，没有问题才能正式发表的。</p><p>由于学术预印本未经同行审评，未必正确，不一定能正式出版的。</p><p>换一句话说，印度人的这种学术著作预印本很可能是错误的观点。</p><p>我们可以看到，在印度人这个预印本文章下面的在线评论中，几乎所有的同行都提出了反对的评论。</p><p>几乎所有的评论，都认为印度人文章的论点不成立。</p><p><strong>论文暗示新冠病毒含有HIV-1病毒的成分，应该以怀疑态度对待</strong></p><p>现在，我翻译一下三个病毒学同行评论的内容以供网友进一步了解。</p><p>宋阳（Song yang）13小时前对印度人文章的评论：</p><p>在补充图S2中，作者提到“最后一行的蝙蝠SARS样冠状病毒显示插入1和4对于武汉2019年nCoV是非常独特的”。</p><p>事实上，2013年发现的蝙蝠SARS样冠状病毒包含了所有四种插入物。2019年nCoV插入2和3与蝙蝠SARS样冠状病毒相同。插入1包括两个同义和一个Thr-Ile突变。插入4包含一个同义突变和一个12bp插入。</p><p>因此，这两种病毒具有很高的序列相似性，很可能在进化上是自然相关的。事实上，这四个识别的插入是武汉2019年nCoV和2013年SARS病毒成对比较的结果（图1），并且是仅比较两种病毒时的伪影。</p><p>“插入”区域也出现在其他冠状病毒中，如图S1中的多重比较所示，可能在功能上很重要。</p><p>山猫解读：宋阳的观点是：2013年发现的蝙蝠SARS样冠状病毒包含了所有四种插入物。“插入”区域也出现在其他冠状病毒中，如图S1中的多重比较所示，可能在功能上很重要。这个事实直接就否决了印度人“新型冠状病毒插入了了其他冠状病毒没有的4个HIV-1病毒基因片段。”的论据，当然，印度人的结论也错了。</p><p>杰森在15小时前的评论：</p><p>我对表1所示的四个2019-nCoV插入物进行了核酸序列比对，并获得了除HIV-1以外其他100%相同的初選化合物(hits)。</p><p>例如，插入RSYLTPGDSSSG的BLAST-P结果与Genbank登录号为Genbank:QHR63300.1的蝙蝠冠状病毒的Spike糖蛋白100%一致。因此，它更接近已知的蝙蝠冠状病毒，而不是艾滋病毒-1。同样，其他三个插入物中的每一个都与其他非HIV来源具有100%的氨基酸同源性。</p><p>因此，这篇论文具有很强的误导性，因为它没有讨论其他与HIV-1无关的来源的生物序列，其中一些来源的的相同性甚至比HIV-1来源高。</p><p>论文暗示2019-nCoV冠状病毒含有HIV-1病毒的成分，应该以怀疑态度对待。</p><p>-Jason Weir（多伦多大学生态与进化生物学系）</p><p>布莱恩·享利，八小时前的评论</p><p>我同意杰森·威尔、宋阳和其他人的看法。</p><p>关于这些所谓的HIV序列。我在研究生院的透射电子显微镜实验室里研究了gp120的结构。gp120有很长的非保守区域，有效的超突变。</p><p>这是HIV免疫系统逃避的一个主要机制，因为它改变gp120呈现区域的速度太快，免疫系统无法跟上它。</p><p>这是因为HIV是一种RNA病毒。平均每次复制都有几个突变。算算一下，在感染后期，每毫升可复制50万至100万份。因此，我们称艾滋病毒为准物种，犹如一个人体内有一棵很茂密的树被感染了。</p><p>在HIV的准物种中，在gp120非保守的高突变区域，你迟早会发现任何短序列。这些插入物很短，最多15个核苷酸，但大多是5到8个。</p><p>这就是棘突蛋白，它是一个变异并发现新受体的区域。</p><p>如果你想看一个工程病毒，查一下SHIV（猿猴HIV，是在实验室里设计和生产的）。它有巨大的区域从其他病毒转移过来。它会让猴子染上像人类一样的艾滋病毒。</p><p>我认为这篇论文是无知和业余的伪科学。不，这不是什么逃跑的生物武器，绝对不是。</p><p>山猫解读：布莱恩·享利，认为在gp120非保守的高突变区域，你迟早会发现任何短序列，也就是说HIV-1的那所谓四个片段，并不是唯一的。印度人这篇论文是无知和业余的伪科学。</p><p><strong>新冠病毒不可能是人工设计</strong></p><p>看到这里，大家也许已经看得云里雾里了吧？</p><p>不过没有关系，最后的结论知道就可以了：新型冠状病毒不可能是人工设计而成，新型冠状病毒由自然进化而来。</p><p>每次疫情来临，阴谋论者总是很有市场，而且会有很多人相信。</p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/bb3974aa984440f8a63f536939796bbb"" img_width=""560"" img_height=""312"" alt=""谣言：印度论文证实武汉新冠病毒是人工改造"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">阴谋论者总是趁机作乱</p><div class=""pgc-img-handler""><div class=""pgc-img-button editorImage fix-ios""><section/></div><div class=""pgc-img-button setImageCover fix-ios""><section/></div><div class=""pgc-img-button deleteImage fix-ios""><section/></div></div><div class=""pgc-img-border pgc-img-border-ios""/></div><p>一些无脑的英国人和美国人说是中国人干的，一些中国人说是美国人干的，还有鼻子有眼提到了军体会……一些中外网友的脑洞之大，毫无差别。</p><p>真正懂病毒结构特点的人对此只能苦笑！</p><p>冠状病毒是RNA病毒。当然新型冠状病毒也是冠状病毒的一种。</p><p>RNA是单链结构，贮存病毒的遗传信息。</p><p>RNA复制是以RNA为模板合成RNA的过程，是除了逆转录病毒以外的其他RNA病毒的复制方式。</p><p>有些生物,像某些病毒的遗传信息贮存在RNA分子中，当它们进入宿主细胞后，靠复制而传代，当它们以RNA模板时，在RNA复制酶作用下，按5'→3'方向合成互补的RNA分子，但RNA复制酶中缺乏校正功能，因此RNA复制时错误率很高，这与反转录酶的特点相似。</p><p>因此RNA病毒是非常容易出现基因突变的病毒。</p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/345061cf7ccf4dae8e1677084c884bc9"" img_width=""512"" img_height=""301"" alt=""谣言：印度论文证实武汉新冠病毒是人工改造"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">基因突变</p><div class=""pgc-img-handler""><div class=""pgc-img-button editorImage fix-ios""><section/></div><div class=""pgc-img-button setImageCover fix-ios""><section/></div><div class=""pgc-img-button deleteImage fix-ios""><section/></div></div><div class=""pgc-img-border pgc-img-border-ios""/></div><p>打个比方，简单地说，就是病毒的儿子很容易不像父亲，病毒的父亲很容易不像爷爷。可能传了几代以后，病毒的模样完全就变了。而且这种基因突变是完全不可控的。</p><p>这可是中学生物的内容。</p><p>如果有人造出针对另一种族基因缺陷的，一个RNA病毒的生化武器，说不定没等他用到攻击别的种族，RNA病毒的基因突变很可能已经会对自己的种族造成危害了。</p><p>因此，就是要制造生化武器，也没有人会选择用RNA病毒来制造生化武器。</p><p>你知道，当年日本人针对中国人民投放的鼠疫杆菌，是很少会突变的，有双链DNA承载遗传信息的稳定的细菌。</p><p>知道了上面的知识点，谁都可以明白新型冠状病毒不可能是人为制造出来的生化武器。</p>",2020-02-02,网传消息：印度科学家近日发表论文，称武汉新冠病毒序列中发现来自艾滋病毒的蛋白质序列，这在自然条件下发生的机率几乎为0。从此得出“武汉新冠是人工改造的病毒”。,https://p3.pstatp.com/list/pgc-image/61245a19773945f9b9415aba1fbc1b52,<li>有印度科学家在BioRxiv上发表文章，称新型冠状病毒插入了了其他冠状病毒没有的4个HIV-1病毒基因片段，基于这种情况难以在自然界中生成，由此暗指新型冠状病毒可能是人工设计出来的。</li><li>该论文未经同行审评。</li><li>多数专家认为：论文暗示2019-nCoV冠状病毒含有HIV-1病毒的成分，应该以怀疑态度对待。</li><li>冠状病毒是RNA病毒，这是一种非常容易出现基因突变的病毒。制造生化武器，没有人会选择用RNA病毒来制造生化武器。</li>,权威解读：,印度论文证实武汉新冠病毒是人工改造,0,谣言,今日头条
https://www.toutiao.com/i6788724200111604228,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：到四五月份气温升高，病毒就会失去活性，逐渐消失。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>长江日报记者采访了病毒学专家、华中科技大学同济医学院教授李岩。李岩教授表示，“我听说过这种说法，说气温升高新型冠状病毒会自行消失，其实这是根据当年SARS病情发展的一种预估，新型冠状病毒被发现还不到一个月，针对此病毒的研究刚刚开展，病毒会不会因为气温升高失去活性，科学上还没有结论。”</li></ul><p><strong>辟谣来源：</strong>长江日报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788414167696015879/"" target=""_blank"">天气转暖后病毒会自行消失？未证实</a></p>",2020-02-02,网传消息：到四五月份气温升高，病毒就会失去活性，逐渐消失。,https://p3.pstatp.com/list/dfic-imagehandler/75c665ed-697c-4cac-93c1-bdd5c72b81a8,<li>长江日报记者采访了病毒学专家、华中科技大学同济医学院教授李岩。李岩教授表示，“我听说过这种说法，说气温升高新型冠状病毒会自行消失，其实这是根据当年SARS病情发展的一种预估，新型冠状病毒被发现还不到一个月，针对此病毒的研究刚刚开展，病毒会不会因为气温升高失去活性，科学上还没有结论。”</li>,长江日报,天气转暖后病毒会消失,0,谣言,今日头条
https://www.toutiao.com/i6788456999731331598,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：财政部、海关总署及税务总局表示：对捐赠用于疫情防控的进口物资，免征进口关税</p></blockquote><p><strong>鉴定结果：此条为属实。</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>2月1日，财政部、海关总署 税务总局联合发布《关于防控新型冠状病毒感染的肺炎疫情进口物资免税政策的公告》。公告显示，根据《慈善捐赠物资免征进口税收暂行办法》等有关规定，境外捐赠人无偿向受赠人捐赠的用于防控新型冠状病毒感染的肺炎疫情进口物资可免征进口税收。</li></ul><p><strong>辟谣来源：</strong>北京商报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788419163791557127/"" target=""_blank"">对捐赠用于疫情防控的进口物资，免征进口关税</a></p>",2020-02-02,网传消息：财政部、海关总署及税务总局表示：对捐赠用于疫情防控的进口物资，免征进口关税,https://p3.pstatp.com/list/dfic-imagehandler/0b9d77bb-6c69-4d17-9094-ad38fd165851,<li>2月1日，财政部、海关总署 税务总局联合发布《关于防控新型冠状病毒感染的肺炎疫情进口物资免税政策的公告》。公告显示，根据《慈善捐赠物资免征进口税收暂行办法》等有关规定，境外捐赠人无偿向受赠人捐赠的用于防控新型冠状病毒感染的肺炎疫情进口物资可免征进口税收。</li>,北京商报,对捐赠用于疫情防控的进口物资，免征进口关税,0,此条为属实。,今日头条
https://www.toutiao.com/i6788417361167778307,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：不少返回济南的小伙伴都听到这样一条消息：外地车辆、人员不能进济南</p></blockquote><p><strong>鉴定结果：此条为谣言。</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>2月1日，济南时报记者联系济南多家收费站得知，他们接到的消息均为：劝返外省车辆。对于外省人员是否劝返，则需由现场交警部门进行处置。目前济南严防外省车辆（持有通行证除外），进济本省车辆，驾驶人和同乘人员，需在收费站配合防疫、交警进行监测。有特殊情况的车辆和人员由现场防疫人员视情况处理。</li></ul><p><strong>辟谣来源：</strong>济南时报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6788342632578810375/"" target=""_blank"">交警部门回应外地车一律不让进入济南市区</a></p>",2020-02-01,网传消息：不少返回济南的小伙伴都听到这样一条消息：外地车辆、人员不能进济南,https://p3.pstatp.com/list/dfic-imagehandler/3c58b111-8118-4e19-b203-22dc0980a458,<li>2月1日，济南时报记者联系济南多家收费站得知，他们接到的消息均为：劝返外省车辆。对于外省人员是否劝返，则需由现场交警部门进行处置。目前济南严防外省车辆（持有通行证除外），进济本省车辆，驾驶人和同乘人员，需在收费站配合防疫、交警进行监测。有特殊情况的车辆和人员由现场防疫人员视情况处理。</li>,济南时报,外地车一律不让进入济南市区,0,此条为谣言。,今日头条
