url,ans,date,descrip,pic_url,platform,points,result,source,title,type,...
https://www.toutiao.com/i6786908319551324684,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：网上有人称，烟油子阻挡病毒的附着和进入，因此吸烟能预防病毒感染。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/c6229609a4d7446e9411bd20294e69da"" img_width=""852"" img_height=""826"" alt=""谣言：吸烟可以阻挡病毒进入肺细胞"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>权威解读：</strong></p><ul class=""""><li>烟草燃烧多数为不完全燃烧，会产生很多有毒有害气体，包括一氧化碳、二氧化硫等，香烟还含有尼古丁的成分，经过燃烧后，不但对身体没有任何好处，而且还有致癌的风险。不仅仅对肺部，吸烟对口腔、上呼吸道等都会带来问题。并且吸烟与肺癌之间本身存在相关性。</li></ul><p><strong>辟谣来源</strong>：新民晚报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6784359638012789252/"" target=""_blank"">抽烟？煮醋？服用抗生素？这样预防肺炎不科学</a></p>",2020-01-28,网传消息：网上有人称，烟油子阻挡病毒的附着和进入，因此吸烟能预防病毒感染。,https://p3.pstatp.com/list/dfic-imagehandler/c817fe5f-e418-453a-ba6b-6794a8addfd4,今日头条,<li>烟草燃烧多数为不完全燃烧，会产生很多有毒有害气体，包括一氧化碳、二氧化硫等，香烟还含有尼古丁的成分，经过燃烧后，不但对身体没有任何好处，而且还有致癌的风险。不仅仅对肺部，吸烟对口腔、上呼吸道等都会带来问题。并且吸烟与肺癌之间本身存在相关性。</li>,假,,吸烟可以阻挡病毒进入肺细胞,谣言,{}
https://www.toutiao.com/i6786630936634065419,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：明天早四点到四点半不要出门，因为大庆政府安排飞机洒药消毒，请互相转告。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/dfic-imagehandler/4d47bd57-354d-425b-9ddc-b08e78ffe6c8"" img_width=""640"" img_height=""627"" alt=""谣言：大庆要安排飞机洒药消毒，以防控肺炎疫情"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">网传截图</p></div><p><strong>权威解读：</strong></p><ul class=""""><li>大庆市卫生健康委员会第一时间做出回应：特经查实，发现近期确有类似“武汉市采取了高空洒药消毒”的传闻，经过人民日报查证，属于谣言！</li></ul><p><strong>辟谣来源：</strong>大庆市网络问政平台</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6785870454692250120/"" target=""_blank"">大庆要高空洒药消毒？官方回复：假的</a></p>",2020-01-28,网传消息：明天早四点到四点半不要出门，因为大庆政府安排飞机洒药消毒，请互相转告。,https://p3.pstatp.com/list/dfic-imagehandler/e57c970c-d0a7-4f15-81ff-6baef8840dab,今日头条,<li>大庆市卫生健康委员会第一时间做出回应：特经查实，发现近期确有类似“武汉市采取了高空洒药消毒”的传闻，经过人民日报查证，属于谣言！</li>,假,,大庆要安排飞机洒药消毒，以防控肺炎疫情,谣言,{}
https://www.toutiao.com/i6786610813839868428,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：网上流传一种说法：用大蒜辦子放嘴咬，咬碎后含一会儿，吐掉，胜过目前所有消灭新冠状病毒的口腔药物。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>科信食品与营养信息交流中心科学技术部主任、中国互联网联合辟谣平台专家委员会委员阮光峰对此表示，大蒜中的确有一些可以杀菌、杀灭病毒的物质，但是，这些研究大多在一些体外细胞实验中进行的，跟吃大蒜是两码事。</li><li>目前也没有任何证据显示吃大蒜能预防新型肺炎病毒。如果吃大蒜就能轻松预防，病毒也不会这么猖獗了。</li></ul><p><strong>辟谣来源：</strong>科技日报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://m.gmw.cn/toutiao/2020-01/27/content_123035705.htm?tt_group_id=6786479456019022344"" target=""_blank"">含大蒜辦可以消灭新型冠状病毒？专家：没科学依据-今日头条-手机光明网</a></p>",2020-01-27,网传消息：网上流传一种说法：用大蒜辦子放嘴咬，咬碎后含一会儿，吐掉，胜过目前所有消灭新冠状病毒的口腔药物。,https://p3.pstatp.com/list/dfic-imagehandler/e27abd3b-4e90-4970-acc4-c500e7ed9c9e,今日头条,<li>科信食品与营养信息交流中心科学技术部主任、中国互联网联合辟谣平台专家委员会委员阮光峰对此表示，大蒜中的确有一些可以杀菌、杀灭病毒的物质，但是，这些研究大多在一些体外细胞实验中进行的，跟吃大蒜是两码事。</li><li>目前也没有任何证据显示吃大蒜能预防新型肺炎病毒。如果吃大蒜就能轻松预防，病毒也不会这么猖獗了。</li>,假,科技日报,咬碎大蒜含一会儿，能杀病毒,谣言,{}
https://www.toutiao.com/i6786609070196392459,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：此次抗击新型冠状病毒过程中“钟南山院士被传染了”。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/8578a3ce23fa47adb2e1a91c0967740b"" img_width=""738"" img_height=""1600"" alt=""谣言：钟南山已被传染"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">网传谣言</p></div><p><strong>权威解读：</strong></p><ul class=""""><li>钟南山院士团队所在的广州医科大学附属第一医院的官方微博“@广医一院”辟谣：“近日，有网传聊天截图称，钟南山院士被传染。今日上午，钟南山院士早早便已经回到医院开展工作，前述被传染的传闻系谣言。请大家不造谣不信谣不传谣。 ”</li></ul><p><strong>相关现状：</strong></p><ul class=""""><li>鼠年大年初一，钟南山院士清早回到广州医科大学附属第一医院，慰问坚守在疫情防治一线的医务人员，并与医院领导班子共同商议疫情防控措施。“我们需要重视防护，但也不必恐慌。”</li><li>钟南山院士也提醒大家，在春节期间只要注意防护，就可“安全过年”。“尽量减少走亲访友，尽量少去人员密集的场所，出门戴口罩，在室内注意通风，勤洗手，多运动，少熬夜。”钟南山院士呼吁，从湖北到外地过年的人员，如果出现症状，及时到医院就诊，如果没有症状，最好自我隔离14天。</li></ul><p><strong>辟谣来源：</strong>澎湃新闻</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6785750315065934347/"" target=""_blank"">钟南山院士被传染？实验室辟谣：传闻不实</a></p>",2020-01-27,网传消息：此次抗击新型冠状病毒过程中“钟南山院士被传染了”。,https://p3.pstatp.com/list/pgc-image/07cb2cc0dc7b43f6ab647eaa621072e4,今日头条,<li>钟南山院士团队所在的广州医科大学附属第一医院的官方微博“@广医一院”辟谣：“近日，有网传聊天截图称，钟南山院士被传染。今日上午，钟南山院士早早便已经回到医院开展工作，前述被传染的传闻系谣言。请大家不造谣不信谣不传谣。 ”</li>,假,,钟南山已被传染,谣言,{}
https://www.toutiao.com/i6786606390375875085,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：每天出门前用棉签蘸点小磨香油，滴进两个鼻孔内，轻捏几下即可，这样就可以阻断一切流感和温疫传染。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>香油是从芝麻中提炼出来的，具有特别香味，故称为香油。香油含有多种微量元素，有着非常高的营养价值。中医认为，香油性凉、味甘，归大肠经，有润肠通便、解毒生肌的功效，也适用于皮肤干裂等症。</li><li>但是流感或者瘟疫，是由细菌或者病毒导致的烈性传染病，鼻孔上面滴香油，并不能阻断细菌或者病毒进入我们身体里面，达不到预防疾病的效果。</li></ul><p><strong>辟谣来源：</strong>普外科曾医生</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6785891179280990728/"" target=""_blank"">小磨香油滴在鼻孔，可以阻断一切流感和瘟疫传染？真相并非如此</a></p>",2020-01-27,网传消息：每天出门前用棉签蘸点小磨香油，滴进两个鼻孔内，轻捏几下即可，这样就可以阻断一切流感和温疫传染。,https://p3.pstatp.com/list/dfic-imagehandler/852d98ad-b2da-4720-9a1c-2478d75bee58,今日头条,<li>香油是从芝麻中提炼出来的，具有特别香味，故称为香油。香油含有多种微量元素，有着非常高的营养价值。中医认为，香油性凉、味甘，归大肠经，有润肠通便、解毒生肌的功效，也适用于皮肤干裂等症。</li><li>但是流感或者瘟疫，是由细菌或者病毒导致的烈性传染病，鼻孔上面滴香油，并不能阻断细菌或者病毒进入我们身体里面，达不到预防疾病的效果。</li>,假,普外科曾医生,小磨香油滴在鼻孔，可以阻断一切的流感和瘟疫传染,谣言,{}
https://www.toutiao.com/i6786608007754023428,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：上海目前除沪牌不让进上海了。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>12122路政服务热线称，上海不存在“限制外牌车辆进入”的情况，车辆通行正常。</li><li>上海市公安部门目前并未接到有关“限制外牌车辆进沪”的通知。</li></ul><p><strong>相关现状：</strong></p><ul class=""""><li>根据上海市新型冠状病毒感染的肺炎联防联控工作部署，上海市交通、卫健、公安等部门联合对全市140多个进入上海市境的公路收费站进行24小时加强检查，对来自重点地区的车辆和人员信息进行核查登记，测量人员体温。如发现体温异常人员，将及时引导至相关医院检查诊疗。</li></ul><p><strong>辟谣来源：</strong>中国小康网</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6786200670866244103/"" target=""_blank"">上海已限制外牌车辆进沪？不实</a></p>",2020-01-27,网传消息：上海目前除沪牌不让进上海了。,https://p3.pstatp.com/list/dfic-imagehandler/49e2c13a-c8f4-4de0-9875-706c32346015,今日头条,<li>12122路政服务热线称，上海不存在“限制外牌车辆进入”的情况，车辆通行正常。</li><li>上海市公安部门目前并未接到有关“限制外牌车辆进沪”的通知。</li>,假,相关现状：,除沪牌外，外地车不能进上海,谣言,{}
https://www.toutiao.com/i6786574846227644931,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：大连金普新区一新型冠状病毒确诊病例从医院逃跑。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>经当地卫生部门核实为不实信息。</li><li>据介绍，网传的王某某系武汉返连人员，男，55岁，1月23日因咽痛、头痛到新区某医院就诊，1月25日复诊体温正常，目前已回到家中进行居家观察，卫生部门一直在对其密切关注。</li></ul><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/903524e922e34f8fa6a22cc766dbb0a6"" img_width=""1610"" img_height=""954"" alt=""谣言：大连金普新区一新型冠状病毒确诊病例从医院逃跑"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">图片来源：大连市人民政府</p></div><p><strong>辟谣来源：</strong>大连广播电视台</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://m.toutiaocdn.com/group/6786084554709926414/?app=news_article&amp;timestamp=1580110946&amp;req_id=20200127154225010014047019274CDF16&amp;group_id=6786084554709926414&amp;tt_from=copy_link&amp;utm_source=copy_link&amp;utm_medium=toutiao_ios&amp;utm_campaign=client_share"" target=""_blank"">辟谣：网传大连金普新区一新型冠状病毒确诊病例从医院逃跑消息不实！</a></p>",2020-01-27,网传消息：大连金普新区一新型冠状病毒确诊病例从医院逃跑。,https://p3.pstatp.com/list/dfic-imagehandler/33b4f779-1915-427c-a96c-33155db3db76,今日头条,<li>经当地卫生部门核实为不实信息。</li><li>据介绍，网传的王某某系武汉返连人员，男，55岁，1月23日因咽痛、头痛到新区某医院就诊，1月25日复诊体温正常，目前已回到家中进行居家观察，卫生部门一直在对其密切关注。</li>,假,,大连金普新区一新型冠状病毒确诊病例从医院逃跑,谣言,{}
https://www.toutiao.com/i6786564574842716675,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：根据市新型冠状病毒感染的肺炎防控指挥部的公告要求，自2020年1月25日0时起，市区出租车一律停止运营，恢复时间另行通知。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/0833dd76e6444ecab756a5057a838e1b"" img_width=""1080"" img_height=""1412"" alt=""谣言：三亚市区出租车停运"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>权威解读：</strong></p><ul class=""""><li>1月26日，三亚市交通局证实，出租车停运消息系谣言。</li><li>据悉，所流传的信息是根据武汉相关的通知进行修改，落款中的“三亚市城市交通客运管理处”的名称也是错误的，三亚运管处名称为“三亚市道路运输管理处”。</li></ul><p><strong>辟谣来源：</strong>南海网</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6786091569842749966/?tt_from=copy_link&amp;utm_campaign=client_share&amp;app=news_article&amp;utm_source=copy_link&amp;iid=100640480120&amp;utm_medium=toutiao_ios"" target=""_blank"">抗击疫情·辟谣 | 三亚市区出租车停运？这是谣言</a></p>",2020-01-27,网传消息：根据市新型冠状病毒感染的肺炎防控指挥部的公告要求，自2020年1月25日0时起，市区出租车一律停止运营，恢复时间另行通知。,https://p3.pstatp.com/list/dfic-imagehandler/f21b5e76-e429-4897-8254-add8650a5aa7,今日头条,<li>1月26日，三亚市交通局证实，出租车停运消息系谣言。</li><li>据悉，所流传的信息是根据武汉相关的通知进行修改，落款中的“三亚市城市交通客运管理处”的名称也是错误的，三亚运管处名称为“三亚市道路运输管理处”。</li>,假,,三亚市区出租车停运,谣言,{}
https://www.toutiao.com/i6786606811047789059,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：为了防控新型冠状病毒肺炎疫情，北京高速进京方向已封路。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>新京报从首发集团了解到，经首发信息中心核实，没有路段采取封闭措施。</li><li>目前，北京市交管部门没有采取任何高速公路封路措施。</li></ul><p><strong>相关现状：</strong></p><ul class=""""><li>针对某地图导航上显示的京藏高速公路康庄进京检查站封路的消息，新京报记者拨打康庄综合检查站的工作电话进行求证，工作人员明确表示并没有采取封路措施。记者注意到，地图上显示的所谓封路方向是东向西，也就是出京方向，不是网络上所传的“只能出不能进”的情况。</li><li>同样的情况也发生在通燕高速公路白庙南进京检查站，这个位置也是网络上所传的已经封闭的路段，记者致电检查站工作人员了解到，目前，这里一直保持着正常开启状态，“这车哗哗跑着呢，根本没封路。”工作人员说。</li></ul><p><strong>辟谣来源：</strong>新京报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6785766640337289735/"" target=""_blank"">网传北京高速为防控疫情封路“只出不进”，官方辟谣</a></p>",2020-01-27,网传消息：为了防控新型冠状病毒肺炎疫情，北京高速进京方向已封路。,https://p3.pstatp.com/list/dfic-imagehandler/c0bc629c-99cb-47ba-91ce-266249b22e71,今日头条,<li>新京报从首发集团了解到，经首发信息中心核实，没有路段采取封闭措施。</li><li>目前，北京市交管部门没有采取任何高速公路封路措施。</li>,假,相关现状：,北京高速封路，“只出不进”,谣言,{}
https://www.toutiao.com/i6786563590959661582,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：室内温度保持25度（应为℃）左右，开窗五分钟通风换气，原理是同济最新研究发现这种病毒喜欢0度（应为℃）左右的湿冷环境，20度（应为℃）左右就死亡，所以病毒在20度（应为℃）以上的室温下基本不能存活。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/f4ee906db0b64774a304e520dcef2984"" img_width=""1729"" img_height=""1109"" alt=""谣言：新型冠状病毒20℃以上会“热死”"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>权威解读：</strong></p><ul class=""""><li>由华中科技大学同济医院急诊科、感染科、内科、儿科、骨科等科室专家组成的sari科普团队辟谣：病毒是对热敏感，但这个温度不够。56℃都可保持30分钟，吹吹空调哪能杀死。照这个说法，洗个热水澡、泡个温泉都没病毒了，那都是30多℃的水。再说了，室内有暖气的北方也有感染，所以，显然不对！</li></ul><p><strong>辟谣来源：</strong>健康时报客户端</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6786109916718301700/?tt_from=copy_link&amp;utm_campaign=client_share&amp;timestamp=1580109332&amp;app=news_article&amp;utm_source=copy_link&amp;utm_medium=toutiao_ios&amp;req_id=202001271515320100150431472240131F&amp;group_id=6786109916718301700"" target=""_blank"">新型冠状病毒20℃以上会“热死”？武汉同济专家辟谣了</a></p>",2020-01-27,网传消息：室内温度保持25度（应为℃）左右，开窗五分钟通风换气，原理是同济最新研究发现这种病毒喜欢0度（应为℃）左右的湿冷环境，20度（应为℃）左右就死亡，所以病毒在20度（应为℃）以上的室温下基本不能存活。,https://p3.pstatp.com/list/pgc-image/5bf5ffc3819f4635b6a09b22c0dc39a7,今日头条,<li>由华中科技大学同济医院急诊科、感染科、内科、儿科、骨科等科室专家组成的sari科普团队辟谣：病毒是对热敏感，但这个温度不够。56℃都可保持30分钟，吹吹空调哪能杀死。照这个说法，洗个热水澡、泡个温泉都没病毒了，那都是30多℃的水。再说了，室内有暖气的北方也有感染，所以，显然不对！</li>,假,,新型冠状病毒20℃以上会“热死”,谣言,{}
https://www.toutiao.com/i6786603882026893838,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：带呼吸阀的N95口罩对新型冠状病毒防御无效</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>只要是合格产品，有没有呼吸阀都不影响对佩戴者的呼吸保护。</li><li>如果佩戴不带呼吸阀的口罩，时间一长，呼吸时热量积聚，呼吸阻力增大，并伴有不舒适感，这种情况下可购买带呼吸阀的N95口罩。</li></ul><p><strong>辟谣来源：</strong>知电</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/i6786168785955979784/?group_id=6786168785955979784"" target=""_blank"">有呼吸阀的N95口罩不能防病毒？这是谣言，莫信</a></p>",2020-01-27,网传消息：带呼吸阀的N95口罩对新型冠状病毒防御无效,https://p3.pstatp.com/list/dfic-imagehandler/992f8f55-4c46-45e0-a54e-31674a191302,今日头条,<li>只要是合格产品，有没有呼吸阀都不影响对佩戴者的呼吸保护。</li><li>如果佩戴不带呼吸阀的口罩，时间一长，呼吸时热量积聚，呼吸阻力增大，并伴有不舒适感，这种情况下可购买带呼吸阀的N95口罩。</li>,假,知电,带呼吸阀的N95口罩对新冠病毒没有防护作用,谣言,{}
https://www.toutiao.com/i6786543404013584909,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：1月26日，网上关于“深圳明天开始封城”的消息被不少市民热议。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>深圳交警官方微博回应称，“是在高速公路等进入深圳的道路上设点查车，主要目的是劝返湖北车，对其他车测体温。”</li></ul><p><strong>辟谣来源：</strong>中国经营报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6786289844965343751/"" target=""_blank"">深圳交警回应“封城”传闻：是“查车、劝返、测体温”</a></p>",2020-01-27,网传消息：1月26日，网上关于“深圳明天开始封城”的消息被不少市民热议。,https://p3.pstatp.com/list/dfic-imagehandler/2ff3c617-c387-4539-9960-f17f00ad079e,今日头条,<li>深圳交警官方微博回应称，“是在高速公路等进入深圳的道路上设点查车，主要目的是劝返湖北车，对其他车测体温。”</li>,假,中国经营报,深圳1月27日开始封城,谣言,{}
https://www.toutiao.com/i6786537862595609101,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：网络上流传一份《关于新型冠状病毒的肺炎疫情感染期间公交线路营运安排调整的通告》，称27日起将对公交线路营运安排作出调整。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p9.pstatp.com/large/pgc-image/9e3eb6e8e77d4ffc98c6375aa0d6132c"" img_width=""440"" img_height=""681"" alt=""谣言：成都公交停运"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">网传图片</p></div><p><strong>权威解读：</strong></p><ul class=""""><li>成都市公交集团表示：未发过相关通告，27日起多条线路停运的消息为谣言。</li><li>在这份所谓的通告中提及的线路，2路、81路、33路，成都早已不存在，所以这份通告也不可能是真的。</li></ul><p><strong>辟谣来源：</strong>封面新闻</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6786290819813868039/"" target=""_blank"">成都多条公交线路将停运？成都市公交集团：假的</a></p>",2020-01-27,网传消息：网络上流传一份《关于新型冠状病毒的肺炎疫情感染期间公交线路营运安排调整的通告》，称27日起将对公交线路营运安排作出调整。,https://p3.pstatp.com/list/dfic-imagehandler/5ed4d314-daae-4f2f-87f7-ed564a532999,今日头条,<li>成都市公交集团表示：未发过相关通告，27日起多条线路停运的消息为谣言。</li><li>在这份所谓的通告中提及的线路，2路、81路、33路，成都早已不存在，所以这份通告也不可能是真的。</li>,假,,成都公交停运,谣言,{}
https://www.toutiao.com/i6786555043999908364,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：此次武汉的新型冠状病毒，被命名为SARI。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>SARI并不是此次武汉新型冠状病毒的名字，SARI是英文severe acute respiratory infections (SARI)的缩写，中文意思为严重急性呼吸道感染，并不是一个新名词，而是很早之前就有了。此次爆发于武汉的新型冠状病毒疫情，目前暂时被命名为新型冠状病毒，英文为2019 Novel Coronavirus (2019-nCoV)。</li></ul><p><strong>相关现状：</strong></p><ul class=""""><li>2019-nCoV是现在发现的第三种从动物起源，然后传染到人类的冠状病毒，前两种分别是SARS病毒（SARS-CoV,致病SARS)和中东病毒 （MERS-CoV,导致中东呼吸综合征, MERS)。</li></ul><p><strong>辟谣来源：</strong>普外科曾医生</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6785802087478329864/?tt_from=copy_link&amp;utm_campaign=client_share&amp;timestamp=1580109319&amp;app=news_article&amp;utm_source=copy_link&amp;utm_medium=toutiao_ios&amp;req_id=202001271515180100140632070F3DF79D&amp;group_id=6785802087478329864"" target=""_blank"">辟谣！武汉新型冠状病毒已经命名为SARI？假的，真实的名字是这个</a></p>",2020-01-27,网传消息：此次武汉的新型冠状病毒，被命名为SARI。,https://p3.pstatp.com/list/pgc-image/f96ff4d52b224dbe9cca4a196a9526fa,今日头条,<li>SARI并不是此次武汉新型冠状病毒的名字，SARI是英文severe acute respiratory infections (SARI)的缩写，中文意思为严重急性呼吸道感染，并不是一个新名词，而是很早之前就有了。此次爆发于武汉的新型冠状病毒疫情，目前暂时被命名为新型冠状病毒，英文为2019 Novel Coronavirus (2019-nCoV)。</li>,假,相关现状：,武汉新型冠状病毒已经命名为SARI,谣言,{}
https://www.toutiao.com/i6786604031394447886,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：汉口全封闭。人员不得进出，物资集中统一调运，由武汉市的疫情防控指挥部统筹负责；汉阳强限制。人员只进不出，新增病患集中收治，外地来鄂医疗组集中于汉阳工作，中央成立疫情防控指挥部负责汉阳的一切事务调度；武昌弱限制。对进出人员进行严查排查，将病患调至汉阳收治，武昌将作为与外地进行物资交互的集中调配区域，大力为汉口汉阳提供外围支援，并与域外地区加强统筹联动，由湖北省疫情防控指挥部负责。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>长江日报记者从市新型肺炎防控指挥部获悉，该信息为谣言，请大家不信谣、不传谣!</li></ul><ul class=""""><li>武汉市新型肺炎防控指挥部发出的第6号通告表示：自2020年1月25日0时起，过江隧道关闭，三环内（含三环）过江桥梁通行实施体温检测管控。取消时间另行通告。</li></ul><p><strong>辟谣来源：</strong>长江日报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6785519013410636299/"" target=""_blank"">辟谣！汉口全封闭，汉阳强限制，武昌弱限制都是谣言</a></p>",2020-01-27,网传消息：汉口全封闭。人员不得进出，物资集中统一调运，由武汉市的疫情防控指挥部统筹负责；汉阳强限制。人员只进不出，新增病患集中收治，外地来鄂医疗组集中于汉阳工作，中央成立疫情防控指挥部负责汉阳的一切事务调度；武昌弱限制。对进出人员进行严查排查，将病患调至汉阳收治，武昌将作为与外地进行物资交互的集中调配区域，大力为汉口汉阳提供外围支援，并与域外地区加强统筹联动，由湖北省疫情防控指挥部负责。,https://p3.pstatp.com/list/dfic-imagehandler/3c588cad-5ab4-4779-aa9c-9c7cff160cab,今日头条,<li>长江日报记者从市新型肺炎防控指挥部获悉，该信息为谣言，请大家不信谣、不传谣!</li>,假,,汉口全封闭、汉阳强限制、武昌弱限制,谣言,{}
https://www.toutiao.com/i6786546340844274188,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：中部战区空军今天会在武汉上空开始播撒消毒粉液，请大家不要出门，也不要买外面放的东西，如果买了拿回家多洗多泡！</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""""><li>记者向武汉市权威部门核实，该信息为谣言。</li></ul><p><strong>辟谣来源：</strong>人民日报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6784998767058747917/?tt_from=copy_link&amp;utm_campaign=client_share&amp;timestamp=1580110913&amp;app=news_article&amp;utm_source=copy_link&amp;utm_medium=toutiao_ios&amp;req_id=2020012715415301001604105413449362&amp;group_id=6784998767058747917"" target=""_blank"">辟谣！武汉官方：“在武汉上空开始播撒消毒粉液”是谣言</a></p>",2020-01-27,网传消息：中部战区空军今天会在武汉上空开始播撒消毒粉液，请大家不要出门，也不要买外面放的东西，如果买了拿回家多洗多泡！,https://p3.pstatp.com/list/dfic-imagehandler/bd956f7d-5940-422e-805f-a293e59627fd,今日头条,<li>记者向武汉市权威部门核实，该信息为谣言。</li>,假,人民日报,在武汉上空开始播撒消毒粉液,谣言,{}
